Area,Stories,Parking,Main Road,Guest Room,Basement,Air Conditioning,Locality Rating,rooms,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,City_Pune,Water Supply_Borewell,Water Supply_Both,Water Supply_Corporation,Preferred Tenant_Bachelor,Preferred Tenant_Company,Preferred Tenant_Family,Furnishing_Furnished,Furnishing_Semi-Furnished,Furnishing_Unfurnished
-1.2331337359650676,0.004927453746108693,0.011779587535539975,0.9990004995003747,0.9841259761879441,1.030463813097332,-1.0040080320963853,-0.47760544099334923,1.1817703021691015,-0.38911499307447445,-0.3848449372377998,-0.40514732369828577,-0.42337369193050706,-0.4109830554752652,-0.43562368535345736,2.4530682541766184,-0.7002235112610843,1.3948147189312547,-0.7041919572391034,-0.7443128065548477,1.4041966393921606,-0.6655835357049052,-0.7081677071863003,1.368781654753893,-0.6828438033870169
1.5908637767362603,-1.2269359827810635,0.011779587535539975,0.9990004995003747,0.9841259761879441,1.030463813097332,0.9960079680956174,-0.12577822847522824,-1.2454857741730843,-0.38911499307447445,-0.3848449372377998,-0.40514732369828577,-0.42337369193050706,2.433190338817228,-0.43562368535345736,-0.4076527419477179,-0.7002235112610843,1.3948147189312547,-0.7041919572391034,1.3435211529257909,-0.7121509708447055,-0.6655835357049052,-0.7081677071863003,-0.7305767114330594,1.4644637544337908
1.4886263391903405,1.236790890273281,-1.2281769951528847,-1.0010005005003753,0.9841259761879441,1.030463813097332,0.9960079680956174,0.22604898404289275,1.1817703021691015,-0.38911499307447445,2.5984491498769273,-0.40514732369828577,-0.42337369193050706,-0.4109830554752652,-0.43562368535345736,-0.4076527419477179,-0.7002235112610843,-0.7169411007981242,1.4200673406164122,-0.7443128065548477,1.4041966393921606,-0.6655835357049052,-0.7081677071863003,1.368781654753893,-0.6828438033870169
1.4668073738604184,-1.2269359827810635,0.011779587535539975,0.9990004995003747,-1.016130072974544,1.030463813097332,-1.0040080320963853,-0.8294326535114702,-1.8522997932586307,-0.38911499307447445,-0.3848449372377998,2.4682379507576417,-0.42337369193050706,-0.4109830554752652,-0.43562368535345736,-0.4076527419477179,1.4281154287422113,-0.7169411007981242,-0.7041919572391034,-0.7443128065548477,1.4041966393921606,-0.6655835357049052,1.412094889179868,-0.7305767114330594,-0.6828438033870169
0.5822041794844396,-1.2269359827810635,0.011779587535539975,-1.0010005005003753,-1.016130072974544,-0.9704367948586524,0.9960079680956174,-1.5330870785477122,0.5749562830835551,-0.38911499307447445,-0.3848449372377998,2.4682379507576417,-0.42337369193050706,-0.4109830554752652,-0.43562368535345736,-0.4076527419477179,1.4281154287422113,-0.7169411007981242,-0.7041919572391034,1.3435211529257909,-0.7121509708447055,-0.6655835357049052,-0.7081677071863003,-0.7305767114330594,1.4644637544337908
0.15829285307452717,1.236790890273281,0.011779587535539975,-1.0010005005003753,0.9841259761879441,1.030463813097332,-1.0040080320963853,-0.47760544099334923,0.5749562830835551,-0.38911499307447445,-0.3848449372377998,-0.40514732369828577,-0.42337369193050706,-0.4109830554752652,2.2955592949190025,-0.4076527419477179,1.4281154287422113,-0.7169411007981242,-0.7041919572391034,-0.7443128065548477,-0.7121509708447055,1.5024410105651447,1.412094889179868,-0.7305767114330594,-0.6828438033870169
-1.4787529456790462,1.236790890273281,0.011779587535539975,-1.0010005005003753,0.9841259761879441,1.030463813097332,-1.0040080320963853,0.22604898404289275,-0.6386717550875377,-0.38911499307447445,-0.3848449372377998,-0.40514732369828577,2.3619795444544076,-0.4109830554752652,-0.43562368535345736,-0.4076527419477179,1.4281154287422113,-0.7169411007981242,-0.7041919572391034,1.3435211529257909,-0.7121509708447055,-0.6655835357049052,-0.7081677071863003,1.368781654753893,-0.6828438033870169
1.5559534322083852,1.236790890273281,1.2517361702239647,0.9990004995003747,-1.016130072974544,1.030463813097332,0.9960079680956174,-1.1812598660295912,-1.8522997932586307,-0.38911499307447445,-0.3848449372377998,-0.40514732369828577,-0.42337369193050706,-0.4109830554752652,2.2955592949190025,-0.4076527419477179,1.4281154287422113,-0.7169411007981242,-0.7041919572391034,-0.7443128065548477,1.4041966393921606,-0.6655835357049052,-0.7081677071863003,1.368781654753893,-0.6828438033870169
0.989907131649267,0.004927453746108693,0.011779587535539975,-1.0010005005003753,-1.016130072974544,1.030463813097332,-1.0040080320963853,-1.1812598660295912,-0.6386717550875377,-0.38911499307447445,2.5984491498769273,-0.40514732369828577,-0.42337369193050706,-0.4109830554752652,-0.43562368535345736,-0.4076527419477179,1.4281154287422113,-0.7169411007981242,-0.7041919572391034,-0.7443128065548477,-0.7121509708447055,1.5024410105651447,1.412094889179868,-0.7305767114330594,-0.6828438033870169
1.7080627905084127,1.236790890273281,0.011779587535539975,-1.0010005005003753,-1.016130072974544,1.030463813097332,-1.0040080320963853,-1.5330870785477122,0.5749562830835551,-0.38911499307447445,2.5984491498769273,-0.40514732369828577,-0.42337369193050706,-0.4109830554752652,-0.43562368535345736,-0.4076527419477179,-0.7002235112610843,1.3948147189312547,-0.7041919572391034,1.3435211529257909,-0.7121509708447055,-0.6655835357049052,-0.7081677071863003,1.368781654753893,-0.6828438033870169
0.37772930439259944,1.236790890273281,-1.2281769951528847,0.9990004995003747,0.9841259761879441,-0.9704367948586524,0.9960079680956174,1.2815306215972557,-1.2454857741730843,-0.38911499307447445,-0.3848449372377998,-0.40514732369828577,-0.42337369193050706,-0.4109830554752652,2.2955592949190025,-0.4076527419477179,-0.7002235112610843,-0.7169411007981242,1.4200673406164122,-0.7443128065548477,-0.7121509708447055,1.5024410105651447,1.412094889179868,-0.7305767114330594,-0.6828438033870169
0.20754137481920817,1.236790890273281,1.2517361702239647,0.9990004995003747,-1.016130072974544,1.030463813097332,-1.0040080320963853,-0.8294326535114702,-0.6386717550875377,-0.38911499307447445,-0.3848449372377998,-0.40514732369828577,2.3619795444544076,-0.4109830554752652,-0.43562368535345736,-0.4076527419477179,-0.7002235112610843,-0.7169411007981242,1.4200673406164122,-0.7443128065548477,-0.7121509708447055,1.5024410105651447,-0.7081677071863003,1.368781654753893,-0.6828438033870169
